ct_ab_ph_workers_camp;City Worker's Camp;Ville Le Camp Des Travailleurs;Stadt Arbeiterlager;;Campamento De Los Trabajadores Ciudad;;;;;;;;;x
ct_ab_ph_ct_clan_baali_emiinence_8;Partially Constructed Baali Preeminent Court;Partiellement construit Baali Preeminent Court;Partiell Konstruiert Baali Preeminent Court;;Parcialmente construida Baali Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_emiinence_8_desc;A Baali Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Baali Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_1;Partially Constructed Baali Recognized Court;Partiellement construit Baali Recognized Court;Partiell Konstruiert Baali Recognized Court;;Parcialmente construida Baali Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_1_desc;A Baali Recognized Court is under construction here and will be completed in approximately 1 days.;Un Baali Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_2;Partially Constructed Baali Significant Court;Partiellement construit Baali Significant Court;Partiell Konstruiert Baali Significant Court;;Parcialmente construida Baali Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_2_desc;A Baali Significant Court is under construction here and will be completed in approximately 1 days.;Un Baali Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_3;Partially Constructed Baali Sanctioned Court;Partiellement construit Baali Sanctioned Court;Partiell Konstruiert Baali Sanctioned Court;;Parcialmente construida Baali Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_3_desc;A Baali Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Baali Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_4;Partially Constructed Baali Established Court;Partiellement construit Baali Established Court;Partiell Konstruiert Baali Established Court;;Parcialmente construida Baali Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_4_desc;A Baali Established Court is under construction here and will be completed in approximately 1 days.;Un Baali Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_5;Partially Constructed Baali Noteworthy Court;Partiellement construit Baali Noteworthy Court;Partiell Konstruiert Baali Noteworthy Court;;Parcialmente construida Baali Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_5_desc;A Baali Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Baali Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_6;Partially Constructed Baali Prominent Court;Partiellement construit Baali Prominent Court;Partiell Konstruiert Baali Prominent Court;;Parcialmente construida Baali Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_6_desc;A Baali Prominent Court is under construction here and will be completed in approximately 1 days.;Un Baali Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_7;Partially Constructed Baali Eminent Court;Partiellement construit Baali Eminent Court;Partiell Konstruiert Baali Eminent Court;;Parcialmente construida Baali Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_baali_eminence_7_desc;A Baali Eminent Court is under construction here and will be completed in approximately 1 days.;Un Baali Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Baali Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Baali Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_emiinence_8;Partially Constructed Brujah Preeminent Court;Partiellement construit Brujah Preeminent Court;Partiell Konstruiert Brujah Preeminent Court;;Parcialmente construida Brujah Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_emiinence_8_desc;A Brujah Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Brujah Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_1;Partially Constructed Brujah Recognized Court;Partiellement construit Brujah Recognized Court;Partiell Konstruiert Brujah Recognized Court;;Parcialmente construida Brujah Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_1_desc;A Brujah Recognized Court is under construction here and will be completed in approximately 1 days.;Un Brujah Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_2;Partially Constructed Brujah Significant Court;Partiellement construit Brujah Significant Court;Partiell Konstruiert Brujah Significant Court;;Parcialmente construida Brujah Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_2_desc;A Brujah Significant Court is under construction here and will be completed in approximately 1 days.;Un Brujah Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_3;Partially Constructed Brujah Sanctioned Court;Partiellement construit Brujah Sanctioned Court;Partiell Konstruiert Brujah Sanctioned Court;;Parcialmente construida Brujah Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_3_desc;A Brujah Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Brujah Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_4;Partially Constructed Brujah Established Court;Partiellement construit Brujah Established Court;Partiell Konstruiert Brujah Established Court;;Parcialmente construida Brujah Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_4_desc;A Brujah Established Court is under construction here and will be completed in approximately 1 days.;Un Brujah Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_5;Partially Constructed Brujah Noteworthy Court;Partiellement construit Brujah Noteworthy Court;Partiell Konstruiert Brujah Noteworthy Court;;Parcialmente construida Brujah Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_5_desc;A Brujah Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Brujah Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_6;Partially Constructed Brujah Prominent Court;Partiellement construit Brujah Prominent Court;Partiell Konstruiert Brujah Prominent Court;;Parcialmente construida Brujah Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_6_desc;A Brujah Prominent Court is under construction here and will be completed in approximately 1 days.;Un Brujah Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_7;Partially Constructed Brujah Eminent Court;Partiellement construit Brujah Eminent Court;Partiell Konstruiert Brujah Eminent Court;;Parcialmente construida Brujah Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_brujah_eminence_7_desc;A Brujah Eminent Court is under construction here and will be completed in approximately 1 days.;Un Brujah Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Brujah Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Brujah Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_emiinence_8;Partially Constructed Cainite Preeminent Court;Partiellement construit Cainite Preeminent Court;Partiell Konstruiert Cainite Preeminent Court;;Parcialmente construida Cainite Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_emiinence_8_desc;A Cainite Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Cainite Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_1;Partially Constructed Cainite Recognized Court;Partiellement construit Cainite Recognized Court;Partiell Konstruiert Cainite Recognized Court;;Parcialmente construida Cainite Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_1_desc;A Cainite Recognized Court is under construction here and will be completed in approximately 1 days.;Un Cainite Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_2;Partially Constructed Cainite Significant Court;Partiellement construit Cainite Significant Court;Partiell Konstruiert Cainite Significant Court;;Parcialmente construida Cainite Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_2_desc;A Cainite Significant Court is under construction here and will be completed in approximately 1 days.;Un Cainite Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_3;Partially Constructed Cainite Sanctioned Court;Partiellement construit Cainite Sanctioned Court;Partiell Konstruiert Cainite Sanctioned Court;;Parcialmente construida Cainite Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_3_desc;A Cainite Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Cainite Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_4;Partially Constructed Cainite Established Court;Partiellement construit Cainite Established Court;Partiell Konstruiert Cainite Established Court;;Parcialmente construida Cainite Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_4_desc;A Cainite Established Court is under construction here and will be completed in approximately 1 days.;Un Cainite Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_5;Partially Constructed Cainite Noteworthy Court;Partiellement construit Cainite Noteworthy Court;Partiell Konstruiert Cainite Noteworthy Court;;Parcialmente construida Cainite Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_5_desc;A Cainite Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Cainite Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_6;Partially Constructed Cainite Prominent Court;Partiellement construit Cainite Prominent Court;Partiell Konstruiert Cainite Prominent Court;;Parcialmente construida Cainite Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_cainite_eminence_6_desc;A Cainite Prominent Court is under construction here and will be completed in approximately 1 days.;Un Cainite Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Cainite Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Cainite Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
